RPeakCount,SpectralEnergy,TotalPSD,WaveletEnergy,ShannonEntropy,SignalSTD,RhythmClass
1,2213.999593,3252.769289,714.9785032,5.112951964,0.126611323,0
1,2478.356584,3510.699256,711.7693097,5.113922447,0.126219303,0
1,2231.411522,3301.269918,723.0765595,5.194696458,0.128492259,0
1,2336.932007,3283.499165,621.1984028,5.154041317,0.120861608,0
1,2481.712789,3469.537312,680.6158226,5.171669199,0.123467514,0
1,2229.00225,3347.002317,756.6671978,5.214929683,0.131352712,0
1,2463.114054,3497.924426,704.6544051,5.128870565,0.126369861,0
1,2433.747064,3485.750061,711.4949531,5.123407346,0.12741538,0
1,2491.406314,3546.690584,673.6126621,5.165617933,0.127613756,0
1,2521.388764,3523.494512,679.6205076,5.170874776,0.124356768,0
1,2544.572104,3625.482536,760.846008,5.165035064,0.1291544,0
1,2551.450584,3596.888799,717.2915449,5.145159375,0.127016966,0
1,2095.920836,3122.591879,658.3169837,5.101018929,0.125871737,0
1,3188.904979,4271.156685,715.0256806,5.165673826,0.129234094,0
1,4053.531812,5089.965052,622.8651023,5.281095543,0.126468843,0
1,2497.019704,3489.50756,645.7289976,5.074240626,0.123758816,0
1,2525.60014,3561.153435,677.824882,5.168461844,0.126415046,0
1,2818.100066,3794.167845,637.4733975,5.094149424,0.122730643,0
1,2753.679057,3724.56179,669.401367,5.110742837,0.122404111,0
1,2234.296481,3300.017555,689.3582981,5.058052738,0.128243296,0
1,2325.268171,3325.812024,707.9521658,5.12668345,0.1242598,0
1,2460.258821,3433.624793,625.3935199,5.078014398,0.122560515,0
1,2432.687962,3474.771117,742.5691615,5.151541551,0.126813089,0
1,2436.409302,3388.749577,629.7889057,5.084345498,0.121229681,0
1,2421.544664,3489.257072,712.4137687,5.128620361,0.128362983,0
1,2558.740036,3549.001628,682.4451104,5.18750418,0.123620529,0
1,2490.780358,3509.317248,716.1279773,5.134928359,0.125373358,0
1,2347.853695,3405.018284,695.4978,5.155447108,0.127727332,0
1,2383.655158,3350.654742,642.9813408,5.129311704,0.122159117,0
1,2922.908516,4297.733371,807.7926395,5.372201316,0.145664602,0
1,2495.645381,3511.288567,717.796758,5.143990622,0.125193875,0
1,2270.798684,3352.494017,739.4035666,5.135582616,0.129200871,0
1,2453.266052,3469.255568,694.9063398,5.128849906,0.125215289,0
1,2409.639337,3346.210398,606.9419115,5.084202262,0.120222255,0
1,2694.277657,3749.111239,710.1061824,5.182071981,0.127586893,0
1,2180.198254,3199.030537,684.2608058,5.076506893,0.125390276,0
1,2828.539294,3830.861057,714.8927109,5.131949664,0.124370127,0
1,2374.637771,3323.784624,629.9305951,5.103841029,0.121026218,0
1,3304.804941,4365.789977,674.1013998,5.263849192,0.127960692,0
1,2817.995388,3886.148699,711.2993714,5.149375969,0.128389817,0
1,2942.682388,4009.197257,657.5238504,5.146651966,0.128291087,0
1,2265.906174,3295.091733,671.4279959,5.105304923,0.126025808,0
1,2284.296553,3318.404395,711.2699722,5.117110977,0.126326984,0
1,2920.106024,3949.675253,693.2769335,5.18039378,0.126049317,0
1,2208.182377,3263.068014,693.6725285,5.0583247,0.1275896,0
1,2652.570208,3690.239195,754.0928441,5.193263139,0.126544119,0
1,2303.259399,3303.133242,668.7703326,5.122399253,0.124218164,0
1,2404.922791,3431.152864,737.8851867,5.144823557,0.125844723,0
1,2169.828776,3140.732727,597.5163785,5.032569173,0.122405617,0
1,2613.696243,3575.903963,687.041527,5.159311728,0.121855999,0
1,2459.002105,3555.741471,740.9810473,5.1104274,0.130096083,0
1,2550.518989,3547.252244,699.7385587,5.150170384,0.124023548,0
1,2436.195779,3518.312879,739.7496289,5.114069834,0.129225919,0
1,2133.562689,3151.373874,685.7148025,5.150091724,0.125327698,0
1,2136.113754,3089.84568,620.1831089,5.084981024,0.12131911,0
1,2462.50522,3473.85859,723.5312214,5.127454381,0.12492924,0
1,2643.828039,3672.472587,656.5647424,5.140043994,0.125992837,0
1,2724.191937,3708.533285,624.0137092,5.114237968,0.12325,0
1,2485.34737,3512.422784,685.7787753,5.18385595,0.125896507,0
1,2173.357612,3216.764275,700.682415,5.086319569,0.126893536,0
1,2574.894419,3576.373806,711.4341655,5.167718878,0.124318087,0
1,2509.729521,3586.513689,747.4196548,5.102109371,0.128907324,0
1,2268.424126,3304.825957,683.607605,5.180194845,0.126467016,0
1,2131.832268,3156.108545,621.0100607,5.05164533,0.125724953,0
1,2445.009341,3482.969725,742.0787353,5.159688368,0.126562008,0
1,2628.137182,3646.473284,684.8986756,5.137550686,0.125360214,0
1,2761.32306,4085.546083,830.1901421,5.377172226,0.142956527,0
1,2934.256296,3960.24535,676.6887802,5.139355118,0.125829931,0
1,2693.821465,3730.282635,744.4673703,5.162683068,0.126470642,0
1,2497.833848,3506.453593,706.0533505,5.130156588,0.124760442,0
1,2558.686231,3593.457073,665.1371535,5.159073362,0.126367398,0
1,2385.724062,3433.723763,717.4734941,5.125217184,0.12717253,0
1,2482.336444,3438.166264,649.6607725,5.116244043,0.121452017,0
1,2158.596736,3153.178625,653.9341171,5.062194863,0.123889616,0
1,2371.403683,3336.15794,670.5924966,5.13010368,0.122017403,0
1,2469.273838,3509.076604,697.5927579,5.101917383,0.12667415,0
1,2463.454176,3473.228856,703.8213666,5.136671465,0.124831986,0
1,2221.636672,3183.323357,629.1487198,5.086175444,0.121823048,0
1,2916.712751,3937.64942,744.1398423,5.187938073,0.125519806,0
1,2280.064913,3367.232111,683.8565606,5.078829137,0.129527126,0
1,3003.904984,4397.749998,844.8085985,5.412874558,0.146668047,0
1,2821.203158,3863.022452,711.1806914,5.141409337,0.126797038,0
1,2952.775816,3938.217857,678.8369342,5.19783861,0.123318613,0
1,2807.610775,3867.274213,701.6554693,5.154057429,0.127878524,0
1,2945.193056,3986.481025,739.5676587,5.172055618,0.126764636,0
1,2809.983093,3819.425255,642.8946331,5.146259696,0.124811592,0
1,2802.524941,3772.55682,679.3430693,5.173812116,0.12235043,0
1,2773.573976,3784.719386,652.6754926,5.171623355,0.124916715,0
1,2663.586558,3656.374348,702.6224384,5.160423508,0.123777512,0
1,2573.014883,3619.583001,685.6189239,5.112315493,0.127085946,0
1,2964.402349,4162.763615,730.1478353,5.363800318,0.135995119,0
1,2429.67181,3460.276244,680.3292324,5.11315523,0.126112706,0
1,2421.60203,3479.317496,725.1581953,5.18494639,0.127760726,0
1,2516.745504,3563.768383,680.7519866,5.124129759,0.127113212,0
1,2336.666836,3341.099047,656.8639371,5.158073072,0.124501001,0
1,2468.283547,3446.298022,630.3509789,5.123626178,0.122852981,0
1,2746.978103,3759.44355,729.4137798,5.161404019,0.124997881,0
1,2524.09704,3521.764532,655.2825436,5.159231243,0.124081036,0
1,2535.614551,3608.75922,709.3584595,5.181945099,0.128689372,0
1,2584.668662,3613.462047,667.9849719,5.129787554,0.126001874,0
1,2522.402269,3544.646811,732.8108618,5.177215815,0.125600947,0
1,2530.702986,3559.396042,714.7839073,5.15033454,0.125995691,0
1,2820.603746,3876.905694,671.9211849,5.119510344,0.127675226,0
1,2519.866357,3447.918053,618.8268005,5.107218803,0.119673801,0
1,2281.790911,3298.654296,674.764386,5.117727354,0.125269177,0
1,2474.755024,3468.279921,692.8654774,5.137863376,0.123823261,0
1,2046.309629,3023.620119,605.1814655,5.028425556,0.122808843,0
1,2771.523875,3783.641747,726.8838211,5.201350224,0.124976742,0
1,2714.136625,3700.103857,644.6487802,5.102946956,0.123351325,0
1,2560.258812,3635.403378,739.7378244,5.184434511,0.128809472,0
1,2458.45895,3495.647721,683.5130688,5.085145167,0.126514846,0
1,2504.711784,3455.425084,656.4477996,5.124371737,0.121126037,0
1,2434.109589,3504.539313,732.7943935,5.10764516,0.128526228,0
1,2777.974861,3774.502704,719.5925719,5.149228821,0.124010648,0
1,2453.635641,3476.051882,686.3147041,5.117641312,0.125610671,0
1,2405.106655,3442.993516,712.2387919,5.165765572,0.126557442,0
1,2873.632093,3827.975904,646.7371429,5.195483134,0.121357215,0
1,2666.358518,3711.161218,708.9278142,5.137876344,0.126978364,0
1,2377.11778,3386.436338,725.6087701,5.143902896,0.124803541,0
1,2483.141467,3489.781467,710.8739879,5.165272981,0.124637939,0
1,2717.382902,3745.361517,726.658436,5.210623183,0.12595203,0
1,2198.447963,3229.436899,676.2652826,5.113681385,0.126136288,0
1,2789.098883,3808.935405,736.9853809,5.192477212,0.125452062,0
1,2982.390561,4042.142856,689.5208418,5.213885293,0.127883568,0
1,2196.915338,3249.597902,714.7938276,5.13257557,0.127456296,0
1,2623.727624,3656.559171,701.9454149,5.202898001,0.126250204,0
1,2290.288783,3316.527693,674.1766468,5.122137968,0.125845223,0
1,3093.566583,4276.801999,747.4818235,5.370637996,0.135132782,0
1,3050.315935,4045.951367,642.0904925,5.15570518,0.123954921,0
1,2927.514687,3911.479892,684.5016058,5.168249157,0.123226261,0
1,2574.579489,3634.591861,690.7623564,5.228829314,0.127899363,0
1,2312.38096,3312.832697,664.508106,5.11378968,0.124254482,0
1,2696.244986,3766.203592,762.3440354,5.168890506,0.128497913,0
1,2406.102208,3396.93032,612.1940231,5.17017703,0.123655033,0
1,2647.15094,3616.471072,639.9466284,5.130635152,0.122305776,0
1,2810.651444,3863.227088,763.0001857,5.185327083,0.127449942,0
1,2271.257896,3343.977432,707.3554683,5.156756359,0.128663795,0
1,2538.050843,3520.207416,674.6790378,5.207089081,0.123113636,0
1,2343.019235,3406.643299,698.6015575,5.090929517,0.128116988,0
1,2581.327816,3563.914163,695.1950699,5.20390406,0.123139673,0
1,3157.568068,4175.312572,677.4971939,5.168586838,0.125323714,0
1,2594.97384,3545.828911,650.2649871,5.121745211,0.121135012,0
1,3235.744536,4725.562764,878.9053771,5.484584506,0.151632585,0
1,2291.677362,3330.455772,694.2836491,5.096578297,0.126611988,0
1,2636.475341,3631.654808,706.5633325,5.174215562,0.123926877,0
1,2395.998861,3393.53016,612.2620356,5.082441521,0.124072608,0
1,2501.699804,3429.634911,612.0808722,5.110962976,0.119666246,0
1,2407.070028,3482.936926,719.0325652,5.22484205,0.128852183,0
1,2219.62523,3252.143285,681.7278274,5.12620909,0.126230038,0
1,2403.200544,3426.01897,715.6112421,5.151104841,0.125635327,0
1,3448.913142,4482.545654,661.1059904,5.242886937,0.126298166,0
1,11328.0809,12627.06762,423.5363876,5.517507541,0.141584541,0
1,10371.41815,12877.6641,641.8007674,5.445664674,0.1966659,0
1,3013.088341,4095.555884,666.3251311,5.184108657,0.129247017,0
1,2661.427405,3700.003177,754.143118,5.173768736,0.126599704,0
1,3802.560988,4817.105094,631.6525117,5.244264701,0.125128476,0
1,2581.330463,3647.13256,738.4302015,5.157175363,0.128248343,0
1,2734.259647,3753.985382,686.0442469,5.166013612,0.125445616,0
1,2438.77783,3401.11646,628.1722134,5.105853514,0.121864548,0
1,2521.447325,3468.763026,645.4987315,5.138231952,0.120909372,0
1,2334.377836,3300.970359,660.8512193,5.104593516,0.122133341,0
1,2467.080661,3444.169781,678.7413885,5.135080381,0.12279478,0
1,2438.535388,3475.609834,709.1768972,5.114080228,0.126507847,0
1,2621.150532,3577.734823,661.6560925,5.147369225,0.121499464,0
1,2234.871461,3214.553266,614.4923102,5.076496064,0.122958096,0
1,2624.123158,3587.680121,675.5801269,5.139204984,0.121941506,0
1,3053.44756,4080.348583,698.8663475,5.214312802,0.125886786,0
1,2568.408786,3582.431927,723.7622551,5.159448155,0.125094133,0
1,2558.144317,3629.773779,706.259253,5.103979428,0.128598317,0
1,2293.00364,3365.874798,722.6918713,5.181259194,0.128672884,0
1,2154.174924,3155.91356,667.8798504,5.089867831,0.124334218,0
1,2327.680709,3317.08797,686.7302752,5.108439752,0.123566301,0
1,3095.874169,4174.603048,677.4451042,5.202417256,0.1290235,0
1,2642.73906,3712.936339,765.0432484,5.150793085,0.128512234,0
1,2272.491417,3357.613166,748.795007,5.12917728,0.12940551,0
1,2900.328975,3953.616223,634.0312908,5.025075809,0.12749306,0
1,2837.45992,3905.878957,695.9689321,5.299077139,0.128405409,0
1,3916.21829,4983.943629,672.8311348,5.357623545,0.128363785,0
1,3063.042408,4133.188544,718.3161692,5.290744116,0.128509187,0
1,2640.19116,3709.251977,667.2964556,5.18073569,0.128444166,0
1,2630.508857,3606.131174,642.4364755,5.137085939,0.122702699,0
1,2540.054704,3655.638691,719.6370622,5.114004382,0.131209044,0
1,2316.844112,3285.966066,673.0824476,5.095435752,0.122293395,0
1,2442.929085,3500.956261,690.1010569,5.116562635,0.127779834,0
1,2753.369072,3801.672745,746.6943122,5.137746457,0.127190903,0
1,2601.043611,3567.582041,638.6732736,5.104228708,0.122129934,0
1,2533.95212,3484.307852,654.7116137,5.112359317,0.121104057,0
1,2460.811003,3540.070931,730.0606605,5.113133055,0.12905522,0
1,2131.467994,3138.711437,667.4856558,5.110713332,0.1246751,0
1,2281.90797,3319.162908,710.8695837,5.100754775,0.126518934,0
1,2880.411348,3962.560364,769.8112635,5.152526942,0.129227959,0
1,2860.860581,3828.652141,608.3786658,5.103038254,0.122209129,0
1,3103.128283,4092.966428,664.5524928,5.196594745,0.123593277,0
1,2660.664772,3753.522594,804.3043316,5.158221062,0.129865771,0
1,2573.87524,3550.321528,594.7710911,5.141290659,0.122754833,0
1,2702.640673,3734.147024,703.5052169,5.130636173,0.126167954,0
1,2691.293924,3769.859626,751.3844042,5.184983363,0.129013845,0
1,2148.358991,3162.727674,670.4141658,5.085737936,0.125115406,0
1,3194.339238,4331.099009,724.8896797,5.201684978,0.132448448,0
1,2795.789327,3766.052833,660.3930313,5.15755705,0.122365066,0
1,2500.033502,3484.268831,701.2402546,5.172558808,0.123243078,0
1,2442.282617,3454.754279,695.729756,5.145601662,0.124998324,0
1,2601.10652,3666.413605,671.7206958,5.260785879,0.128220805,0
1,2837.244792,3828.128992,713.5426066,5.203738157,0.123659595,0
1,2843.382523,3828.905567,710.6282998,5.178693665,0.123323727,0
1,2374.452835,3376.379658,657.4110596,5.101736915,0.124346359,0
1,2587.439223,3607.083169,756.8244896,5.157904488,0.125440337,0
1,2653.03299,3638.139943,660.1220441,5.148149237,0.123297575,0
1,2952.5193,3998.949419,787.5765719,5.200449596,0.127077262,0
1,2250.57937,3327.646779,746.5660223,5.117692271,0.128924119,0
1,2841.376739,3817.573132,711.7680308,5.202667594,0.122740451,0
1,2547.386549,3651.119489,734.7679674,5.134126369,0.130510213,0
1,3131.385834,4128.8181,728.0559814,5.25481395,0.124067042,0
1,2621.340023,3667.343781,720.6289551,5.148958112,0.127051314,0
1,2657.644501,3668.499829,729.3708878,5.166959947,0.124898486,0
1,2298.301411,3343.647703,715.015792,5.152774452,0.127011613,0
1,2730.231222,3683.835177,664.4325666,5.137413822,0.121309977,0
1,2642.354032,3669.049369,698.2350191,5.176021978,0.125873357,0
1,2866.784671,3867.998422,693.7369423,5.158401555,0.12430137,0
1,2664.073549,3708.217041,690.2499468,5.198045852,0.126938305,0
1,2220.270883,3298.673623,753.5043004,5.144135203,0.129004737,0
1,2829.874102,4077.164377,768.8564536,5.363283957,0.138744315,0
1,2721.518046,3708.949737,684.555053,5.185506933,0.123443713,0
1,2833.086879,3849.602477,675.9046679,5.142492443,0.125247788,0
1,2535.698891,3524.269317,657.583339,5.121282287,0.123514035,0
1,2399.392233,3486.583968,740.2707058,5.194501106,0.12952879,0
1,2705.993653,3718.678068,732.0527148,5.17552052,0.125011409,0
1,2669.484961,3644.136409,672.117625,5.208790099,0.122641841,0
1,2795.412944,3922.881379,795.7414518,5.189220857,0.131906081,0
1,2764.598088,3728.138985,665.3937867,5.153841561,0.121940389,0
1,2279.595835,3357.127616,738.0238116,5.12251221,0.12895184,0
1,2518.276695,3569.536333,774.5154891,5.163345257,0.127370356,0
1,2446.746834,3504.684803,709.5333619,5.114688386,0.127774161,0
1,2442.249735,3427.704818,705.8419252,5.148424352,0.123319376,0
1,2519.169538,3528.306296,676.5673858,5.128300381,0.1247924,0
1,2682.662927,3692.618088,737.2973293,5.210900831,0.124842818,0
1,2440.877601,3520.884343,725.5887195,5.142074353,0.129100222,0
1,2585.651461,3567.743825,689.0734337,5.178278739,0.123108677,0
1,2727.8235,3785.390533,713.8516594,5.131816731,0.127751689,0
1,2712.928799,3725.660416,688.7781117,5.211173604,0.125014676,0
1,2317.889592,3362.86678,718.4182338,5.133038777,0.126989015,0
1,2796.256953,3772.48559,684.3396218,5.183411567,0.122740921,0
1,2443.246063,3434.263145,684.9788198,5.144113117,0.123666971,0
1,2740.576779,3699.537666,676.1808392,5.186094288,0.121650246,0
1,2498.436886,3497.878501,665.3059605,5.140573566,0.124191497,0
1,3418.941059,4760.547449,795.9825537,5.439499156,0.143894065,0
1,2386.463679,3401.139044,701.6291091,5.148791165,0.125134656,0
1,2656.05302,3662.137917,715.0303113,5.205377594,0.124603576,0
1,2663.061082,3663.484922,693.5853864,5.160346425,0.12425245,0
1,2638.112088,3684.842112,689.6293977,5.254841329,0.12709542,0
1,3346.268693,4387.845163,774.9645008,5.313407267,0.126782959,0
1,2437.518925,3424.941691,654.6343308,5.145139408,0.123443119,0
1,3214.627876,4258.852804,644.4811251,5.242965218,0.126943257,0
1,2784.093752,3918.219573,759.1750031,5.276178339,0.132294938,0
1,2983.713151,3974.125414,700.478621,5.203917729,0.123629559,0
1,3988.622825,5088.617023,650.416671,5.397553694,0.130291212,0
1,2633.708311,3782.150757,784.7249523,5.180810217,0.133127595,0
1,3134.821684,4132.510921,666.541974,5.218100442,0.124082484,0
1,2951.707566,4029.216031,707.6438456,5.244008529,0.128950466,0
1,2532.909586,3543.048446,715.7157628,5.162026332,0.124854263,0
1,2717.152836,3665.783711,619.5634408,5.163724011,0.120993549,0
1,2784.593727,3808.539161,724.8549676,5.174283971,0.125704557,0
1,2577.260946,3646.311958,737.2618484,5.132529561,0.128443518,0
1,2690.557712,3685.806513,684.4247973,5.156040261,0.123930572,0
1,2439.27068,3501.903293,741.7883834,5.191813306,0.128057259,0
1,2275.90754,3246.519151,664.4181544,5.119125385,0.122387045,0
1,2491.536796,3572.938872,717.3250204,5.221082949,0.129183344,0
1,2465.918243,3488.038639,746.3323334,5.167520492,0.12559252,0
1,2304.458713,3315.195766,699.5429222,5.144367187,0.124891194,0
1,3338.463913,4380.927278,764.6487704,5.236832063,0.126836112,0
1,2609.254089,3628.644238,736.7798108,5.154905157,0.125424639,0
1,2799.013903,3831.197474,648.1387178,5.209293458,0.126209446,0
1,4503.829946,5579.515569,667.0271962,5.263495057,0.128841864,0
1,3364.06168,4479.191973,688.3649092,5.192270016,0.131182719,0
1,3357.874504,4419.850422,644.0431147,5.296839948,0.128017725,0
1,2399.866378,3463.470018,723.2614353,5.13117196,0.128115733,0
1,2578.183239,3598.598804,734.4806434,5.157414606,0.125487899,0
1,2456.409275,3444.853609,639.4910509,5.125791058,0.123506165,0
1,3074.174256,4122.844863,763.6754781,5.212860341,0.127213234,0
1,2800.763131,3825.930754,639.6389035,5.185783542,0.125779662,0
1,2435.561043,3418.509829,651.3201799,5.128137484,0.123162344,0
1,2694.911607,3714.175913,735.316783,5.167502397,0.125417465,0
1,2325.608816,3332.411777,667.345514,5.106629481,0.124647835,0
1,2564.108222,3542.668835,683.8807982,5.154810386,0.122887463,0
1,2466.116443,3494.477232,696.0367091,5.131401912,0.125975262,0
1,2613.409122,3635.398162,728.4675827,5.173700998,0.125584595,0
1,2327.19369,3390.633486,693.06461,5.089259343,0.128105861,0
1,2759.68318,3712.114842,668.4300399,5.17776528,0.121235564,0
1,2525.516227,3521.508841,648.6941721,5.085811868,0.123976844,0
1,2342.60642,3353.908397,678.3065408,5.153453344,0.124926288,0
1,2148.551875,3204.699415,734.2216826,5.143670808,0.127666329,0
1,2683.513942,3725.393203,735.8613028,5.153013966,0.126800777,0
1,2382.521801,3485.866732,751.6368119,5.197278067,0.130487346,0
1,2501.00412,3478.477279,678.4300553,5.169852848,0.122819025,0
1,2327.718863,3307.70688,649.1942463,5.105864113,0.122977012,0
1,2554.79104,3545.802419,687.9500255,5.162150448,0.123666568,0
1,2304.361296,3337.095285,700.4459752,5.147231867,0.12624334,0
1,2649.617004,3621.535983,676.3347423,5.146777646,0.12246959,0
1,2102.901742,3108.897244,693.6475693,5.150883169,0.124598013,0
1,2723.098867,3985.593513,769.1337451,5.336944812,0.139589496,0
1,2558.748879,3612.57407,750.1537813,5.179013846,0.127525463,0
1,2311.021278,3411.185788,710.1045238,5.105874958,0.130299163,0
1,2864.881797,3940.66791,806.8711805,5.23987193,0.12884756,0
1,3043.318113,4119.736185,693.4322281,5.215320408,0.128885636,0
1,4045.457813,5741.271392,1118.961422,5.650407177,0.161772203,0
1,2891.4659,3849.520583,647.7227474,5.209979834,0.12159279,0
1,2516.306094,3607.382858,752.4804672,5.206730009,0.129760337,0
1,2153.991018,3167.225793,643.7479506,5.083531023,0.125045772,0
1,2466.017396,3472.052837,669.110168,5.148660694,0.124600478,0
1,2438.192505,3493.928644,752.7419382,5.217376628,0.127641007,0
1,2396.034442,3382.000377,635.0326412,5.145787881,0.123351383,0
1,2410.967973,3471.280658,694.4228018,5.09410517,0.127917604,0
1,2497.791473,3507.607154,719.844353,5.159969026,0.124834275,0
1,2066.072605,3066.868772,621.8021525,5.090086969,0.124275558,0
1,2479.715602,3480.140228,695.1162885,5.129957158,0.124252512,0
1,2429.92698,3444.422274,655.565083,5.129317046,0.125123162,0
1,2386.541766,3503.372187,736.5372064,5.21430248,0.13128386,0
1,2275.184683,3289.824062,706.3224914,5.126677728,0.125132,0
1,2560.949606,3648.540803,721.9802657,5.214626771,0.129554022,0
1,2273.672,3285.697761,686.2679242,5.149861295,0.12497113,0
1,2392.404961,3401.948926,672.2535781,5.118339474,0.124817567,0
1,2434.183183,3464.203838,695.5810659,5.196641944,0.126076937,0
1,2286.286707,3319.685673,653.5481291,5.216463773,0.126283793,0
1,2527.678589,3581.610399,706.4573458,5.230921967,0.127532598,0
1,2606.590798,3684.390248,738.5446604,5.154834501,0.128967873,0
1,2723.444331,3713.389787,694.6014451,5.183270292,0.123600077,0
1,3258.990681,4288.230866,735.0826202,5.255464113,0.126029631,0
1,2203.068091,3267.633563,632.3907638,5.111671586,0.128173851,0
1,2717.792431,3803.990119,709.3703594,5.13248064,0.129469485,0
1,3620.257625,4662.5577,641.675279,5.226928097,0.126826509,0
1,2253.865952,3303.450707,680.7089234,5.139314897,0.127268805,0
1,2522.497542,3599.907778,709.9637104,5.226371652,0.128944754,0
1,2309.753663,3335.847,673.8828586,5.177675368,0.125836467,0
1,2422.180002,3499.620999,711.5141362,5.184960088,0.128946435,0
1,2401.462541,3420.715125,660.1132794,5.203803682,0.125416144,0
1,2720.101875,3749.680629,659.4798015,5.173419967,0.126049925,0
1,2445.631401,3463.453478,669.0768187,5.192370678,0.125328097,0
1,2147.402468,3171.816766,674.3310037,5.123793743,0.125733973,0
1,2577.769125,3589.147127,684.3664942,5.196054384,0.124930994,0
1,2243.379651,3218.566548,637.6765394,5.136219854,0.122675174,0
1,2467.098986,3533.256529,738.2326262,5.144227821,0.12826945,0
1,2572.723017,3617.641939,657.8695821,5.214907276,0.126985402,0
1,2381.838627,3427.654752,696.7365508,5.158243176,0.127039907,0
1,2897.054157,3904.213944,692.3716697,5.204122961,0.124669941,0
1,2508.586595,3514.172211,676.1297943,5.152046915,0.124572496,0
1,2873.077342,3919.198048,720.3769389,5.266045384,0.127058677,0
1,2453.249074,3510.705163,711.0225387,5.143614668,0.127745189,0
1,2752.831586,3763.226191,689.9653656,5.210419276,0.12486998,0
1,2702.264483,3682.813736,674.0799231,5.19370819,0.123011922,0
1,2227.159536,3278.111977,707.9598552,5.12609142,0.127351492,0
1,2514.991615,3543.285597,658.8975803,5.187632249,0.125971541,0
1,2322.947657,3396.429914,740.9698338,5.169356809,0.128709825,0
1,2353.627475,3395.092916,705.4083015,5.170963669,0.126775387,0
1,2582.381055,3636.71429,729.0100794,5.187462293,0.127556646,0
1,2667.79133,3690.931349,705.3096371,5.217924697,0.12565529,0
1,2834.681733,3842.348942,707.5618166,5.200277291,0.124702069,0
1,2609.110594,3599.701045,681.9252234,5.207124979,0.123640223,0
1,2442.97577,3486.539296,732.8708454,5.179823693,0.126903851,0
1,2408.948363,3469.089485,705.4685544,5.110770377,0.127907118,0
1,2521.996232,3577.067632,706.881643,5.143534974,0.127601121,0
1,3179.785451,4252.594955,675.8353971,5.213302283,0.128669068,0
1,3110.934942,4200.418683,740.7199947,5.275443421,0.129665514,0
1,2404.43854,3490.221126,697.0703804,5.095167401,0.129444604,0
1,2544.239424,3613.529255,691.7908518,5.110553534,0.128458045,0
1,2436.138738,3474.645124,693.6017123,5.193688145,0.126595389,0
1,2382.414179,3338.052405,632.5878427,5.115323255,0.121439444,0
1,2825.851863,3787.357148,675.0862153,5.18470817,0.121811513,0
1,2180.343857,3195.655768,670.6075163,5.059058121,0.125173455,0
1,2251.125281,3247.727179,637.463659,5.095522076,0.124014824,0
1,2341.645567,3324.071624,681.1012633,5.10768118,0.123129688,0
1,2629.477226,3626.925617,694.3373205,5.126645893,0.124067537,0
1,2916.699562,4010.155527,717.4156847,5.218989178,0.129901234,0
1,2404.65434,3513.554667,762.5934505,5.123283267,0.130815374,0
1,2537.092412,3557.84051,722.0354945,5.149350881,0.125508329,0
1,2261.903546,3260.635753,629.8705874,5.073963318,0.124147278,0
1,2603.803514,3602.369445,693.75511,5.152921054,0.124136978,0
1,2758.602444,3714.9456,611.524137,5.120623706,0.121484297,0
1,3133.164611,4175.072735,698.2004451,5.19098489,0.126802427,0
1,3330.635478,4387.824747,617.7240812,5.281796332,0.127729926,0
1,2532.887984,3592.765282,699.1550881,5.132420756,0.127891114,0
1,2183.025345,3197.18166,667.4212773,5.14491747,0.125102825,0
1,2377.025613,3415.95284,708.7319626,5.144638852,0.126621433,0
1,2760.038294,3686.906816,640.8930969,5.193547251,0.119597398,0
1,2523.663899,3607.767079,710.2918198,5.156395543,0.129344502,0
1,2780.225869,3745.590829,679.80401,5.1734697,0.12205665,0
1,2295.150075,3317.491186,653.6141616,5.082478457,0.125606155,0
1,2454.480075,3515.305078,722.3200504,5.198094863,0.127948264,0
1,2316.444003,3345.272608,685.8448171,5.095041757,0.12600423,0
1,2897.102933,3922.653833,757.3089658,5.224337926,0.125803265,0
1,2530.17238,3584.535672,733.2421646,5.136726102,0.127558155,0
1,2505.563687,3488.171933,667.8614405,5.128123835,0.123141228,0
1,2974.65253,3971.673118,636.3994653,5.174852584,0.12404112,0
1,2666.205905,3710.373841,697.7081711,5.140739618,0.126939764,0
1,2394.293099,3380.492754,680.0083215,5.114337111,0.123365864,0
1,3186.121864,4260.198185,679.6584029,5.176434375,0.128744993,0
1,2449.580025,3509.654438,729.2806768,5.121165638,0.127902986,0
1,2541.318002,3528.321003,685.0353069,5.151475467,0.123416407,0
1,2799.68275,3822.31654,731.3181913,5.146804907,0.1256242,0
1,2452.617031,3437.431955,685.2237317,5.131154066,0.123279353,0
1,2363.089535,3354.931544,675.8394684,5.134701848,0.123718267,0
1,2685.899195,3691.592031,728.9071015,5.168747128,0.124579133,0
1,1913.308142,2905.037305,646.5839608,5.072496948,0.123711382,0
1,2448.956701,3580.35785,765.9007076,5.207506755,0.132137899,0
1,2409.830039,3438.217939,725.640469,5.151281857,0.125976994,0
1,2433.754266,3405.254273,627.7202071,5.189834873,0.122443247,0
1,2494.039299,3610.174073,732.7973684,5.133881793,0.131241393,0
1,2574.441568,3505.824458,640.69496,5.170790617,0.119888347,0
1,2420.80838,3403.016809,653.707517,5.166866027,0.123115992,0
1,2290.575092,3388.798198,741.7333215,5.113110074,0.130184156,0
1,2534.096966,3454.756139,629.9184023,5.156931851,0.119196219,0
1,2425.792829,3479.657958,696.1853419,5.104030734,0.127527868,0
